00007807HANNA               Karg                     Poczta Siedlce 005, ul. Warszawska 93                                                     M. Siedlce                    MAZOWIECKIE         081031
00007808IGNACY              Michalok                 Poczta Górzno ko³o Garwolina 0                                                            garwoliñski                   MAZOWIECKIE         084040
00007809BORYS               Chipalska                Skrytki Pocztowe Poczta Wyszków 004, ul. Sowiñskiego 63                                   wyszkowski                    MAZOWIECKIE         072021
00007810IGOR                Jeschki                  Poczta Ciechanów 005, ul. Reutta 13                                                       ciechanowski                  MAZOWIECKIE         064090
00007811£UCJA               Habener                  Poczta Siedlce 006, ul. Chrobrego 17                                                      M. Siedlce                    MAZOWIECKIE         081190
00007812BART£OMIEJ          Sobulski                 Poczta Wi±zowna, ul. Lubelska 27b 14                                                      otwocki                       MAZOWIECKIE         054621
00007813MAJA                Dobrzyniewski            Skrytki Pocztowe Poczta Wyszków 001, ul. Daszyñskiego 27                                  wyszkowski                    MAZOWIECKIE         072000
00007814KACPER              Ryznyk                   Poczta Wi¶niewo ko³o M³awy, ul. Wi¶niewo ko³o M³awy 67                                    m³awski                       MAZOWIECKIE         065210
00007815ANIELA              Fribes                   Poczta P³oniawy 10                                                                        makowski                      MAZOWIECKIE         062100
00007816MAJA                Hatko                    Poczta G±socin, ul. Stra¿acka 21                                                          ciechanowski                  MAZOWIECKIE         064400
00007817ANTONINA            Walszyna                 Skrytki Pocztowe Poczta Wo³omin 003, Al. Niepodleg³o¶ci 17                                wo³omiñski                    MAZOWIECKIE         052020
00007818BARBARA             Czu³akow                 Poczta Pacyna, ul. £ukasiewicza 4                                                         gostyniñski                   MAZOWIECKIE         095410
00007819DOMINIK             Petresko                 Poczta Ciechanów 003, ul. Wojska Polskiego 54                                             ciechanowski                  MAZOWIECKIE         064011
00007820JOANNA              Reblec                   Poczta M³awa 001, ul. ¯wirki 2                                                            m³awski                       MAZOWIECKIE         065000
00007821WERONIKA            Romulewicz               Poczta Popowo nad Bugiem 34                                                               wyszkowski                    MAZOWIECKIE         072040
00007822LILIANNA            Szczerepa                Poczta Brañszczyk, ul. Jana Paw³a II 43                                                   wyszkowski                    MAZOWIECKIE         072210
00007823ANTONI              Herszowski               Poczta £osice 47                                                                          ³osicki                       MAZOWIECKIE         082000
00007824KINGA               Gutgold                  Poczta £osice 50                                                                          ³osicki                       MAZOWIECKIE         082000
